Категория,Название товара,Цена,Ссылка
Жесткие диски и SSD,SSD Intel D3-S4520 SSDSC2KB019TZ01 1920 ГБ,172832.0,https://kaspi.kz/shop/p/ssd-intel-d3-s4520-ssdsc2kb019tz01-1920-gb-103373074/?c=351010000
Жесткие диски и SSD,SSD Apacer AS2280Q4 AP1TBAS2280Q4-1 1000 Гб,43412.0,https://kaspi.kz/shop/p/ssd-apacer-as2280q4-ap1tbas2280q4-1-1000-gb-102348343/?c=351010000
Жесткие диски и SSD,SSD Hikvision HS-SSD-E100N/512G 512 Гб,18990.0,https://kaspi.kz/shop/p/ssd-hikvision-hs-ssd-e100n-512g-512-gb-101002228/?c=351010000
Жесткие диски и SSD,SSD Patriot VP4300L500GM28H 500 Гб,27030.0,https://kaspi.kz/shop/p/ssd-patriot-vp4300l500gm28h-500-gb-115186947/?c=351010000
Жесткие диски и SSD,Seagate Barracuda ZP500CV3A001 500Gb,21790.0,https://kaspi.kz/shop/p/seagate-barracuda-zp500cv3a001-500gb-101499885/?c=351010000
Жесткие диски и SSD,SSD Samsung MZVL41T0HBLB-00B07 1000 ГБ,49227.0,https://kaspi.kz/shop/p/ssd-samsung-mzvl41t0hblb-00b07-1000-gb-110880431/?c=351010000
Жесткие диски и SSD,SSD Geil P3LFD16I2TBA 2000 Гб,61906.0,https://kaspi.kz/shop/p/ssd-geil-p3lfd16i2tba-2000-gb-115703734/?c=351010000
Жесткие диски и SSD,SSD Samsung MZ-V7S2T0BW 2000 Гб,105889.0,https://kaspi.kz/shop/p/ssd-samsung-mz-v7s2t0bw-2000-gb-108007629/?c=351010000
Жесткие диски и SSD,SSD Netac NV2000 1000 ГБ,29990.0,https://kaspi.kz/shop/p/ssd-netac-nv2000-1000-gb-110195275/?c=351010000
Жесткие диски и SSD,SSD Exascend ES512GSSDM2SAU 512 Гб,29990.0,https://kaspi.kz/shop/p/ssd-exascend-es512gssdm2sau-512-gb-116658660/?c=351010000
Жесткие диски и SSD,HDD Dahua DH-ST4000VX015 4000 Гб,59890.0,https://kaspi.kz/shop/p/hdd-dahua-dh-st4000vx015-4000-gb-122673688/?c=351010000
Жесткие диски и SSD,SSD Western Digital SN350 WDS960G2G0C 960 ГБ,45990.0,https://kaspi.kz/shop/p/ssd-western-digital-sn350-wds960g2g0c-960-gb-103382572/?c=351010000
Жесткие диски и SSD,SSD Silicon Power SP001TBP34A80M28 1000 ГБ,38590.0,https://kaspi.kz/shop/p/ssd-silicon-power-sp001tbp34a80m28-1000-gb-105556512/?c=351010000
Жесткие диски и SSD,SSD MSI SPATIUM M482 2000 Гб,115000.0,https://kaspi.kz/shop/p/ssd-msi-spatium-m482-2000-gb-121373757/?c=351010000
Жесткие диски и SSD,SSD Exascend ES256GSSDM2NAU 256 Гб,9917.0,https://kaspi.kz/shop/p/ssd-exascend-es256gssdm2nau-256-gb-116658706/?c=351010000
Жесткие диски и SSD,SSD Geil GZ25A3-1TB A3FD16I1TBG 1000 Гб,28882.0,https://kaspi.kz/shop/p/ssd-geil-gz25a3-1tb-a3fd16i1tbg-1000-gb-115814146/?c=351010000
Жесткие диски и SSD,SSD Samsung MZ-V9P1T0GW 1000 Гб,70104.0,https://kaspi.kz/shop/p/ssd-samsung-mz-v9p1t0gw-1000-gb-115154959/?c=351010000
Жесткие диски и SSD,SSD Crucial CT2000P3SSD8 2000 ГБ,98976.0,https://kaspi.kz/shop/p/ssd-crucial-ct2000p3ssd8-2000-gb-110053210/?c=351010000
Жесткие диски и SSD,SSD Whalekom WKNV-512 512 ГБ,20900.0,https://kaspi.kz/shop/p/ssd-whalekom-wknv-512-512-gb-104419673/?c=351010000
Жесткие диски и SSD,SSD Patriot P310P240GM28 240 Гб,13180.0,https://kaspi.kz/shop/p/ssd-patriot-p310p240gm28-240-gb-123808198/?c=351010000
Жесткие диски и SSD,SSD Samsung MZ7L3240HCHQ-00A07 240 Гб,39990.0,https://kaspi.kz/shop/p/ssd-samsung-mz7l3240hchq-00a07-240-gb-102936083/?c=351010000
Жесткие диски и SSD,HDD Western Digital WDBU6Y0040BBK-WESN 4000 ГБ,68216.0,https://kaspi.kz/shop/p/hdd-western-digital-wdbu6y0040bbk-wesn-4000-gb-103011569/?c=351010000
Жесткие диски и SSD,Samsung 970 EVO Plus MZ-V7S2TOBW 2000Gb,129999.0,https://kaspi.kz/shop/p/samsung-970-evo-plus-mz-v7s2tobw-2000gb-100426230/?c=351010000
Жесткие диски и SSD,HDD Western Digital WD60EFPX 6000 ГБ,95994.0,https://kaspi.kz/shop/p/hdd-western-digital-wd60efpx-6000-gb-110831885/?c=351010000
Жесткие диски и SSD,SSD KINGSTON 62 105992 240 ГБ,14252.0,https://kaspi.kz/shop/p/ssd-kingston-62-105992-240-gb-103740840/?c=351010000
Жесткие диски и SSD,"SSD Future Eco, HS-SSD-FUTURE ECO 512G 512 Гб",20590.0,https://kaspi.kz/shop/p/ssd-future-eco-hs-ssd-future-eco-512g-512-gb-132114103/?c=351010000
Жесткие диски и SSD,SSD Geil P3L (P3LFD16I512D) 512 Гб,18582.0,https://kaspi.kz/shop/p/ssd-geil-p3l-p3lfd16i512d-512-gb-116669690/?c=351010000
Жесткие диски и SSD,SSD Western Digital RED SN700 WDS200T1R0C 2000 Гб,99500.0,https://kaspi.kz/shop/p/ssd-western-digital-red-sn700-wds200t1r0c-2000-gb-107849408/?c=351010000
Жесткие диски и SSD,Apacer AS2280Q4 AP500GAS2280Q4-1 500GB,26408.0,https://kaspi.kz/shop/p/apacer-as2280q4-ap500gas2280q4-1-500gb-102348957/?c=351010000
Жесткие диски и SSD,GIGABYTE Aorus GP-AG42TB 2TB,120000.0,https://kaspi.kz/shop/p/gigabyte-aorus-gp-ag42tb-2tb-100805506/?c=351010000
Жесткие диски и SSD,SSD Patriot VP4300L2TBM28H 2000 Гб,73990.0,https://kaspi.kz/shop/p/ssd-patriot-vp4300l2tbm28h-2000-gb-122723385/?c=351010000
Жесткие диски и SSD,SSD Patriot VP4300L2TBM28H 2000 Гб,73990.0,https://kaspi.kz/shop/p/ssd-patriot-vp4300l2tbm28h-2000-gb-122723385/?c=351010000
Жесткие диски и SSD,SSD Acos AS-128 128 Гб,8497.0,https://kaspi.kz/shop/p/ssd-acos-as-128-128-gb-128354670/?c=351010000
Жесткие диски и SSD,"SSD Hiksemi Wave(S), HS-SSD-WAVE(S) 480 Гб",13990.0,https://kaspi.kz/shop/p/ssd-hiksemi-wave-s-hs-ssd-wave-s-480-gb-132114450/?c=351010000
Жесткие диски и SSD,SSD BILLION RESERVOIR BR-NVME-1T 1024 Гб,36000.0,https://kaspi.kz/shop/p/ssd-billion-reservoir-br-nvme-1t-1024-gb-120204322/?c=351010000
Жесткие диски и SSD,HDD Western Digital WUH721816ALE6L4 16000 ГБ,183800.0,https://kaspi.kz/shop/p/hdd-western-digital-wuh721816ale6l4-16000-gb-106430004/?c=351010000
Жесткие диски и SSD,SSD Crucial CT1000T700SSD3 1000 Гб,79500.0,https://kaspi.kz/shop/p/ssd-crucial-ct1000t700ssd3-1000-gb-115816555/?c=351010000
Жесткие диски и SSD,Western Digital WD60EZAZ 6TB,89900.0,https://kaspi.kz/shop/p/western-digital-wd60ezaz-6tb-101137586/?c=351010000
Жесткие диски и SSD,HDD Seagate ST4000VX016 4000 Гб,56042.0,https://kaspi.kz/shop/p/hdd-seagate-st4000vx016-4000-gb-123910489/?c=351010000
Жесткие диски и SSD,SSD ADATA ASU800SS-1TT-C 1000 ГБ,59390.0,https://kaspi.kz/shop/p/ssd-adata-asu800ss-1tt-c-1000-gb-105680480/?c=351010000
Жесткие диски и SSD,SSD Netac NT01SA500-2T0-S3X 2000 Гб,65533.0,https://kaspi.kz/shop/p/ssd-netac-nt01sa500-2t0-s3x-2000-gb-112855140/?c=351010000
Жесткие диски и SSD,Kingston SKC600B/256G 256Gb,23826.0,https://kaspi.kz/shop/p/kingston-skc600b-256g-256gb-100709089/?c=351010000
Жесткие диски и SSD,SSD Netac NT01N535S-960G-S3X 960 Гб,32900.0,https://kaspi.kz/shop/p/ssd-netac-nt01n535s-960g-s3x-960-gb-100709041/?c=351010000
Жесткие диски и SSD,HDD ST2000VM003 2000 Гб,27000.0,https://kaspi.kz/shop/p/hdd-st2000vm003-2000-gb-132395879/?c=351010000
Жесткие диски и SSD,Seagate ST8000VE001 8TB,113080.0,https://kaspi.kz/shop/p/seagate-st8000ve001-8tb-102253635/?c=351010000
Жесткие диски и SSD,SSD MSI SPATIUM M570 PRO 2000 Гб,282028.0,https://kaspi.kz/shop/p/ssd-msi-spatium-m570-pro-2000-gb-121373766/?c=351010000
Жесткие диски и SSD,SSD Crucial MX500 CT1000MX500SSD1N 1000 ГБ,62924.0,https://kaspi.kz/shop/p/ssd-crucial-mx500-ct1000mx500ssd1n-1000-gb-106321924/?c=351010000
Жесткие диски и SSD,Hikvision E1000 HS-SSD-E1000/1024G 1024GB,31990.0,https://kaspi.kz/shop/p/hikvision-e1000-hs-ssd-e1000-1024g-1024gb-102112157/?c=351010000
Жесткие диски и SSD,Western Digital WDS500G2B0B 500 GB,35000.0,https://kaspi.kz/shop/p/western-digital-wds500g2b0b-500-gb-6800881/?c=351010000
Жесткие диски и SSD,Team Group MP33 PRO TM8FPD001T0C101 1Tb,50000.0,https://kaspi.kz/shop/p/team-group-mp33-pro-tm8fpd001t0c101-1tb-102893283/?c=351010000
Жесткие диски и SSD,SSD Western Digital Black SN770 WDS500G3X0E 500 ГБ,40490.0,https://kaspi.kz/shop/p/ssd-western-digital-black-sn770-wds500g3x0e-500-gb-104654376/?c=351010000
Жесткие диски и SSD,Seagate Exos X16 ST14000NM001G 14Tb,174990.0,https://kaspi.kz/shop/p/seagate-exos-x16-st14000nm001g-14tb-100362014/?c=351010000
Жесткие диски и SSD,SSD KingSpec P3-256 256 ГБ,17000.0,https://kaspi.kz/shop/p/ssd-kingspec-p3-256-256-gb-101599520/?c=351010000
Жесткие диски и SSD,SSD KingFast KF2710DCS23BF-512 512 Гб,17935.0,https://kaspi.kz/shop/p/ssd-kingfast-kf2710dcs23bf-512-512-gb-116388438/?c=351010000
Жесткие диски и SSD,Western Digital HDD 500 Gb WD Blue,22900.0,https://kaspi.kz/shop/p/western-digital-hdd-500-gb-wd-blue-6800269/?c=351010000
Жесткие диски и SSD,Western Digital Gold WD141KRYZ 14000Gb,195022.0,https://kaspi.kz/shop/p/western-digital-gold-wd141kryz-14000gb-100426562/?c=351010000
Жесткие диски и SSD,ADATA XPG Spectrix S40G AS40G-2TT-C 2000Gb,120000.0,https://kaspi.kz/shop/p/adata-xpg-spectrix-s40g-as40g-2tt-c-2000gb-100346545/?c=351010000
Жесткие диски и SSD,HDD Synology HAT3310-8T 8000 Гб,152947.0,https://kaspi.kz/shop/p/hdd-synology-hat3310-8t-8000-gb-119837654/?c=351010000
Жесткие диски и SSD,Toshiba DT01ACA100 1000Gb,31488.0,https://kaspi.kz/shop/p/toshiba-dt01aca100-1000gb-6800050/?c=351010000
Жесткие диски и SSD,SSD MSI SPATIUM M450 1000 ГБ,49988.0,https://kaspi.kz/shop/p/ssd-msi-spatium-m450-1000-gb-106907053/?c=351010000
Жесткие диски и SSD,Team Group GX2 T253X2128G0C101 128 Gb,6968.0,https://kaspi.kz/shop/p/team-group-gx2-t253x2128g0c101-128-gb-6801302/?c=351010000
Жесткие диски и SSD,HDD Seagate ST16000NM000J 16000 ГБ,186759.0,https://kaspi.kz/shop/p/hdd-seagate-st16000nm000j-16000-gb-107356477/?c=351010000
Жесткие диски и SSD,SSD Western Digital WDS200T2XHE 2000 Гб,149000.0,https://kaspi.kz/shop/p/ssd-western-digital-wds200t2xhe-2000-gb-115262133/?c=351010000
Жесткие диски и SSD,SSD GIGABYTE AG4731TB 1000 Гб,56172.0,https://kaspi.kz/shop/p/ssd-gigabyte-ag4731tb-1000-gb-113192108/?c=351010000
Жесткие диски и SSD,HDD Dahua ST1000VX012 1000 Гб,28500.0,https://kaspi.kz/shop/p/hdd-dahua-st1000vx012-1000-gb-116797853/?c=351010000
Жесткие диски и SSD,Transcend 830S TS2TMTS830S 2Tb,109990.0,https://kaspi.kz/shop/p/transcend-830s-ts2tmts830s-2tb-100430587/?c=351010000
Жесткие диски и SSD,SSD Corsair CSSD-F2000GBMP600CXT 2000 Гб,76944.0,https://kaspi.kz/shop/p/ssd-corsair-cssd-f2000gbmp600cxt-2000-gb-112444710/?c=351010000
Жесткие диски и SSD,SSD ADATA XPG GAMMIX S55 SGAMMIXS55-512G-C 512 Гб,29940.0,https://kaspi.kz/shop/p/ssd-adata-xpg-gammix-s55-sgammixs55-512g-c-512-gb-118716749/?c=351010000
Жесткие диски и SSD,SSD Western Digital WDS100T3G0C 1000 ГБ,40900.0,https://kaspi.kz/shop/p/ssd-western-digital-wds100t3g0c-1000-gb-104918336/?c=351010000
Жесткие диски и SSD,Western Digital WD GREEN PC SSD 240Gb,14900.0,https://kaspi.kz/shop/p/western-digital-wd-green-pc-ssd-240gb-6800540/?c=351010000
Жесткие диски и SSD,Western Digital WD Black SN750 500Gb,27800.0,https://kaspi.kz/shop/p/western-digital-wd-black-sn750-500gb-6801258/?c=351010000
Жесткие диски и SSD,Samsung MZ-76Q1T0BW 1 Tb,51490.0,https://kaspi.kz/shop/p/samsung-mz-76q1t0bw-1-tb-6801195/?c=351010000
Жесткие диски и SSD,SSD Corsair Force Series MP600 PRO LPX CSSD-F1000GBMP600PLP 1000 ГБ,56122.0,https://kaspi.kz/shop/p/ssd-corsair-force-series-mp600-pro-lpx-cssd-f1000gbmp600plp-1000-gb-106954092/?c=351010000
Жесткие диски и SSD,SSD Ramsta R1R600512G 1024 Гб,30000.0,https://kaspi.kz/shop/p/ssd-ramsta-r1r600512g-1024-gb-122721938/?c=351010000
Жесткие диски и SSD,HDD Seagate ST2000VN003 2000 Гб,56147.0,https://kaspi.kz/shop/p/hdd-seagate-st2000vn003-2000-gb-115034226/?c=351010000
Жесткие диски и SSD,HDD Synology HAT3310-12T 12000 Гб,207215.0,https://kaspi.kz/shop/p/hdd-synology-hat3310-12t-12000-gb-117892817/?c=351010000
Жесткие диски и SSD,SSD 30320963_mSata 128 Гб,8990.0,https://kaspi.kz/shop/p/ssd-30320963-msata-128-gb-132504405/?c=351010000
Жесткие диски и SSD,SSD Transcend TS2TMTE250S 2000 ГБ,101657.0,https://kaspi.kz/shop/p/ssd-transcend-ts2tmte250s-2000-gb-109705079/?c=351010000
Жесткие диски и SSD,SSD Geil GZ25R3-2TB 2000 Гб,59026.0,https://kaspi.kz/shop/p/ssd-geil-gz25r3-2tb-2000-gb-115703842/?c=351010000
Жесткие диски и SSD,HDD Western Digital Purple WD63PURZ 6000 ГБ,70000.0,https://kaspi.kz/shop/p/hdd-western-digital-purple-wd63purz-6000-gb-103650314/?c=351010000
Жесткие диски и SSD,SSD AMD R3SL2048G2 2048 Гб,59045.0,https://kaspi.kz/shop/p/ssd-amd-r3sl2048g2-2048-gb-132792698/?c=351010000
Жесткие диски и SSD,SSD SKY C2000 256 Гб,15490.0,https://kaspi.kz/shop/p/ssd-sky-c2000-256-gb-130338842/?c=351010000
Жесткие диски и SSD,SSD OEM NVME SSD 1000 Гб,49000.0,https://kaspi.kz/shop/p/ssd-oem-nvme-ssd-1000-gb-112379876/?c=351010000
Жесткие диски и SSD,SSD MSI SPATIUM M580 FROZR S78-440Q780-P83 2000 Гб,175990.0,https://kaspi.kz/shop/p/ssd-msi-spatium-m580-frozr-s78-440q780-p83-2000-gb-121367497/?c=351010000
Жесткие диски и SSD,SSD Geil P4PDC23C1TBA 1000 Гб,40059.0,https://kaspi.kz/shop/p/ssd-geil-p4pdc23c1tba-1000-gb-115703977/?c=351010000
Жесткие диски и SSD,Toshiba HDWE160EZSTA 6000Gb,89990.0,https://kaspi.kz/shop/p/toshiba-hdwe160ezsta-6000gb-6800485/?c=351010000
Жесткие диски и SSD,SSD Crucial CT1000P3SSD8 1000 ГБ,42900.0,https://kaspi.kz/shop/p/ssd-crucial-ct1000p3ssd8-1000-gb-108561260/?c=351010000
Жесткие диски и SSD,SSD Western Digital WDS100T3G0A 1000 ГБ,40282.0,https://kaspi.kz/shop/p/ssd-western-digital-wds100t3g0a-1000-gb-104918327/?c=351010000
Жесткие диски и SSD,SSD ADATA XPG SX8100 ASX8100NP-2TT-C 2000 ГБ,68000.0,https://kaspi.kz/shop/p/ssd-adata-xpg-sx8100-asx8100np-2tt-c-2000-gb-107929408/?c=351010000
Жесткие диски и SSD,SSD ADATA ALEG-700-512GCS 512 Гб,26500.0,https://kaspi.kz/shop/p/ssd-adata-aleg-700-512gcs-512-gb-112856970/?c=351010000
Жесткие диски и SSD,SSD SK hynix B09QX6SL2Y 1000 ГБ,64990.0,https://kaspi.kz/shop/p/ssd-sk-hynix-b09qx6sl2y-1000-gb-106341394/?c=351010000
Жесткие диски и SSD,SSD Crucial CT1000T700SSD5 1000 Гб,92900.0,https://kaspi.kz/shop/p/ssd-crucial-ct1000t700ssd5-1000-gb-114267634/?c=351010000
Жесткие диски и SSD,Western Digital Black SN750 WDS100T3X0C 1TB,75900.0,https://kaspi.kz/shop/p/western-digital-black-sn750-wds100t3x0c-1tb-100074371/?c=351010000
Жесткие диски и SSD,SSD MSI SPATIUM M480 PRO 4000 Гб,205990.0,https://kaspi.kz/shop/p/ssd-msi-spatium-m480-pro-4000-gb-114729628/?c=351010000
Жесткие диски и SSD,SSD ADATA ALEG-800-500GCS 500 Гб,23900.0,https://kaspi.kz/shop/p/ssd-adata-aleg-800-500gcs-500-gb-115743484/?c=351010000
Жесткие диски и SSD,HDD Western Digital WD62PURX-78 6000 Гб,63179.0,https://kaspi.kz/shop/p/hdd-western-digital-wd62purx-78-6000-gb-117005997/?c=351010000
Жесткие диски и SSD,Western Digital Purple WD30PURX 3000Gb,54500.0,https://kaspi.kz/shop/p/western-digital-purple-wd30purx-3000gb-6800099/?c=351010000
Жесткие диски и SSD,SSD Ramsta R1R900128G 128 Гб,8240.0,https://kaspi.kz/shop/p/ssd-ramsta-r1r900128g-128-gb-119218025/?c=351010000
Жесткие диски и SSD,SSD AMD Radeon 5 R5MP128G8 128 ГБ,7490.0,https://kaspi.kz/shop/p/ssd-amd-radeon-5-r5mp128g8-128-gb-103922893/?c=351010000
Жесткие диски и SSD,SSD Patriot VP4000M2TBM23 2000 Гб,113406.0,https://kaspi.kz/shop/p/ssd-patriot-vp4000m2tbm23-2000-gb-129951111/?c=351010000
Жесткие диски и SSD,SSD MSI S78-440P130-P83 960 Гб,31900.0,https://kaspi.kz/shop/p/ssd-msi-s78-440p130-p83-960-gb-115301996/?c=351010000
Жесткие диски и SSD,SSD Western Digital Blue SN580 WDS200T3B0E 2000 Гб,68375.0,https://kaspi.kz/shop/p/ssd-western-digital-blue-sn580-wds200t3b0e-2000-gb-121564418/?c=351010000
Жесткие диски и SSD,SSD Silicon Power SP020TBPSDPX10CK 2000 Гб,90074.0,https://kaspi.kz/shop/p/ssd-silicon-power-sp020tbpsdpx10ck-2000-gb-122070758/?c=351010000
Жесткие диски и SSD,SSD Transcend TS2TSSD225S 2000 ГБ,91513.0,https://kaspi.kz/shop/p/ssd-transcend-ts2tssd225s-2000-gb-109704357/?c=351010000
Жесткие диски и SSD,SSD Team Group T253X6512G0C101 512 ГБ,17950.0,https://kaspi.kz/shop/p/ssd-team-group-t253x6512g0c101-512-gb-105597698/?c=351010000
Жесткие диски и SSD,SSD KingSpec NE-1TB 2242 1000 ГБ,120000.0,https://kaspi.kz/shop/p/ssd-kingspec-ne-1tb-2242-1000-gb-108561556/?c=351010000
Жесткие диски и SSD,SSD Exascend ES1TSSD25SAU 1000 Гб,28653.0,https://kaspi.kz/shop/p/ssd-exascend-es1tssd25sau-1000-gb-116658703/?c=351010000
Жесткие диски и SSD,SSD Ceamere SMSSDZ 240 Гб,8000.0,https://kaspi.kz/shop/p/ssd-ceamere-smssdz-240-gb-105927835/?c=351010000
Жесткие диски и SSD,SSD Corsair CSSD-F1000GBMP600PXT 1000 ГБ,57558.0,https://kaspi.kz/shop/p/ssd-corsair-cssd-f1000gbmp600pxt-1000-gb-109605814/?c=351010000
Жесткие диски и SSD,SSD Hikvision HS-ESSD-T300S/2T 2000 Гб,70239.0,https://kaspi.kz/shop/p/ssd-hikvision-hs-essd-t300s-2t-2000-gb-116657289/?c=351010000
Жесткие диски и SSD,Dahua WD82PURX 8Tb,97000.0,https://kaspi.kz/shop/p/dahua-wd82purx-8tb-101783766/?c=351010000
Жесткие диски и SSD,SSD Colorful SL500 1000 Гб,30990.0,https://kaspi.kz/shop/p/ssd-colorful-sl500-1000-gb-115186945/?c=351010000
Жесткие диски и SSD,SSD Transcend TS500GMTE245S 500 Гб,30465.0,https://kaspi.kz/shop/p/ssd-transcend-ts500gmte245s-500-gb-115752663/?c=351010000
Жесткие диски и SSD,HDD Seagate IronWolf NAS ST6000VN001 6000 ГБ,100814.0,https://kaspi.kz/shop/p/hdd-seagate-ironwolf-nas-st6000vn001-6000-gb-100127960/?c=351010000
Жесткие диски и SSD,Transcend TS128GSSD230S 128Gb,13338.0,https://kaspi.kz/shop/p/transcend-ts128gssd230s-128gb-6800582/?c=351010000
Жесткие диски и SSD,Seagate Exos X18 512E ST18000NM000J 18Tb,223179.0,https://kaspi.kz/shop/p/seagate-exos-x18-512e-st18000nm000j-18tb-102545259/?c=351010000
Жесткие диски и SSD,SSD Patriot VP4000M500GM23 500 Гб,29990.0,https://kaspi.kz/shop/p/ssd-patriot-vp4000m500gm23-500-gb-123434935/?c=351010000
Жесткие диски и SSD,SSD Dahua DHI-SSD-C800AS500G 500 ГБ,22990.0,https://kaspi.kz/shop/p/ssd-dahua-dhi-ssd-c800as500g-500-gb-105710777/?c=351010000
Жесткие диски и SSD,SSD ADATA SU650 ASU650NS38-120GT-C 120 Гб,18890.0,https://kaspi.kz/shop/p/ssd-adata-su650-asu650ns38-120gt-c-120-gb-6801383/?c=351010000
Жесткие диски и SSD,SSD ADATA XPG Spectrix S20G ASPECTRIXS20G-500G-C 500 Гб,43000.0,https://kaspi.kz/shop/p/ssd-adata-xpg-spectrix-s20g-aspectrixs20g-500g-c-500-gb-101828209/?c=351010000
Жесткие диски и SSD,SSD Netac NT01N930E-001T-E4X 1024 ГБ,30940.0,https://kaspi.kz/shop/p/ssd-netac-nt01n930e-001t-e4x-1024-gb-107356472/?c=351010000
Жесткие диски и SSD,SSD Western Digital SN350 WDS500G2G0C 500,25353.0,https://kaspi.kz/shop/p/ssd-western-digital-sn350-wds500g2g0c-500-117198339/?c=351010000
Жесткие диски и SSD,SSD Transcend TS250GMTE245S 250 Гб,21685.0,https://kaspi.kz/shop/p/ssd-transcend-ts250gmte245s-250-gb-115752665/?c=351010000
Жесткие диски и SSD,SSD Western Digital WDS500G1B0E 500 ГБ,29380.0,https://kaspi.kz/shop/p/ssd-western-digital-wds500g1b0e-500-gb-104960417/?c=351010000
Жесткие диски и SSD,SSD Whalekom WKNV-1TB 1024 ГБ,32990.0,https://kaspi.kz/shop/p/ssd-whalekom-wknv-1tb-1024-gb-105475686/?c=351010000
Жесткие диски и SSD,Crucial BX500 1000Gb черный,40000.0,https://kaspi.kz/shop/p/crucial-bx500-1000gb-chernyi-100564334/?c=351010000
Жесткие диски и SSD,SSD Transcend TS512GMTE110S 512 Гб,24985.0,https://kaspi.kz/shop/p/ssd-transcend-ts512gmte110s-512-gb-6801064/?c=351010000
Жесткие диски и SSD,Western Digital WDS120G2G0B,18710.0,https://kaspi.kz/shop/p/western-digital-wds120g2g0b-6801022/?c=351010000
Жесткие диски и SSD,SSD Patriot Viper 2TB VP4100-2TBM28H,100000.0,https://kaspi.kz/shop/p/ssd-patriot-viper-2tb-vp4100-2tbm28h-106484938/?c=351010000
